nameOrig,last_step,Frequency,MonetarySum,MonetaryAvg,Recency,R_Score,F_Score,M_Score,RFM_Total,Segment
C620031072,302,1,387356.59,387356.59,504,3,4,4,11,Champions (핵심 VIP)
C620105872,375,1,277920.43,277920.43,431,4,4,4,12,Champions (핵심 VIP)
C620120002,474,1,311912.31,311912.31,332,4,4,4,12,Champions (핵심 VIP)
C620256432,325,1,231950.91,231950.91,481,3,4,4,11,Champions (핵심 VIP)
C620627229,681,1,280076.02,280076.02,125,4,4,4,12,Champions (핵심 VIP)
C620634039,360,1,1230945.58,1230945.58,446,4,4,4,12,Champions (핵심 VIP)
C620715102,355,1,55951.05,55951.05,451,4,4,3,11,Champions (핵심 VIP)
C620793820,375,1,387670.09,387670.09,431,4,4,4,12,Champions (핵심 VIP)
C620840558,370,1,330663.24,330663.24,436,4,4,4,12,Champions (핵심 VIP)
C620906640,397,1,66539.72,66539.72,409,4,4,3,11,Champions (핵심 VIP)
C620923331,393,1,112551.98,112551.98,413,4,4,3,11,Champions (핵심 VIP)
C620973619,376,1,229068.68,229068.68,430,4,4,4,12,Champions (핵심 VIP)
C621085075,402,4,50173.284128854095,12543.321032213524,404,4,4,3,11,Champions (핵심 VIP)
C621118954,281,1,958334.6,958334.6,525,3,4,4,11,Champions (핵심 VIP)
C621236147,330,5,290281.90676008014,58056.381352016026,476,3,4,4,11,Champions (핵심 VIP)
C62124065,757,5,1928866.6101895263,385773.3220379053,49,4,4,4,12,Champions (핵심 VIP)
C621458502,350,4,47890.99082505528,11972.74770626382,456,4,4,3,11,Champions (핵심 VIP)
C621599604,327,5,888429.0641565551,177685.81283131102,479,3,4,4,11,Champions (핵심 VIP)
C621644430,258,1,284084.44,284084.44,548,3,4,4,11,Champions (핵심 VIP)
C621683266,371,1,219870.56,219870.56,435,4,4,4,12,Champions (핵심 VIP)
C621751377,372,1,416863.5,416863.5,434,4,4,4,12,Champions (핵심 VIP)
C621751391,369,1,116003.88,116003.88,437,4,4,3,11,Champions (핵심 VIP)
C621813858,374,1,239450.1,239450.1,432,4,4,4,12,Champions (핵심 VIP)
C621883813,474,1,347075.71,347075.71,332,4,4,4,12,Champions (핵심 VIP)
C621939148,332,1,276315.64,276315.64,474,3,4,4,11,Champions (핵심 VIP)
C621945236,376,1,165247.54,165247.54,430,4,4,3,11,Champions (핵심 VIP)
C621959897,490,1,48981.29,48981.29,316,4,4,3,11,Champions (핵심 VIP)
C621980664,369,1,241520.96,241520.96,437,4,4,4,12,Champions (핵심 VIP)
C622195168,372,1,152006.47,152006.47,434,4,4,3,11,Champions (핵심 VIP)
C622564880,401,1,215956.33,215956.33,405,4,4,4,12,Champions (핵심 VIP)
C622689928,374,1,100694.23,100694.23,432,4,4,3,11,Champions (핵심 VIP)
C622750618,300,1,854343.03,854343.03,506,3,4,4,11,Champions (핵심 VIP)
C622759882,374,3,498668.0792781756,166222.6930927252,432,4,4,4,12,Champions (핵심 VIP)
C622826887,376,1,1654712.93,1654712.93,430,4,4,4,12,Champions (핵심 VIP)
C622852142,592,1,70766.34,70766.34,214,4,4,3,11,Champions (핵심 VIP)
C623175000,311,1,235949.55,235949.55,495,3,4,4,11,Champions (핵심 VIP)
C623243831,372,1,338587.89,338587.89,434,4,4,4,12,Champions (핵심 VIP)
C623460833,284,1,695388.61,695388.61,522,3,4,4,11,Champions (핵심 VIP)
C623602689,393,1,217504.89,217504.89,413,4,4,4,12,Champions (핵심 VIP)
C623921996,352,1,233594.75,233594.75,454,4,4,4,12,Champions (핵심 VIP)
C624022771,375,5,126021.71381787803,25204.342763575605,431,4,4,3,11,Champions (핵심 VIP)
C624079383,548,1,168768.3,168768.3,258,4,4,3,11,Champions (핵심 VIP)
C624413969,326,1,475593.68,475593.68,480,3,4,4,11,Champions (핵심 VIP)
C6246219,540,1,246697.64,246697.64,266,4,4,4,12,Champions (핵심 VIP)
C624866448,306,1,397431.56,397431.56,500,3,4,4,11,Champions (핵심 VIP)
C6248833,302,1,376942.18,376942.18,504,3,4,4,11,Champions (핵심 VIP)
C624897558,369,1,268216.5,268216.5,437,4,4,4,12,Champions (핵심 VIP)
C624927852,354,1,79018.66,79018.66,452,4,4,3,11,Champions (핵심 VIP)
C625110623,380,1,61771.39,61771.39,426,4,4,3,11,Champions (핵심 VIP)
C625171987,378,1,48109.3,48109.3,428,4,4,3,11,Champions (핵심 VIP)
C625299258,376,1,178700.75,178700.75,430,4,4,3,11,Champions (핵심 VIP)
C625313345,383,1,226592.47,226592.47,423,4,4,4,12,Champions (핵심 VIP)
C625380031,356,1,92584.17,92584.17,450,4,4,3,11,Champions (핵심 VIP)
C625415458,308,1,192771.41,192771.41,498,3,4,4,11,Champions (핵심 VIP)
C625476444,684,1,4126119.93,4126119.93,122,4,4,4,12,Champions (핵심 VIP)
C62556696,260,1,190750.09,190750.09,546,3,4,4,11,Champions (핵심 VIP)
C625798255,397,1,2339272.82,2339272.82,409,4,4,4,12,Champions (핵심 VIP)
C625873722,429,1,47590.34,47590.34,377,4,4,3,11,Champions (핵심 VIP)
C625891211,299,1,539941.1,539941.1,507,3,4,4,11,Champions (핵심 VIP)
C625925705,590,1,218123.25,218123.25,216,4,4,4,12,Champions (핵심 VIP)
C625943436,402,1,146474.82,146474.82,404,4,4,3,11,Champions (핵심 VIP)
C626029174,332,1,391903.27,391903.27,474,3,4,4,11,Champions (핵심 VIP)
C62603426,468,4,1667208.286677467,416802.07166936673,338,4,4,4,12,Champions (핵심 VIP)
C626169298,422,3,102652.02427707342,34217.34142569114,384,4,4,3,11,Champions (핵심 VIP)
C626479634,371,1,924405.44,924405.44,435,4,4,4,12,Champions (핵심 VIP)
C62655005,379,1,180595.15,180595.15,427,4,4,3,11,Champions (핵심 VIP)
C626689682,403,1,160595.67,160595.67,403,4,4,3,11,Champions (핵심 VIP)
C62670276,321,1,250267.01,250267.01,485,3,4,4,11,Champions (핵심 VIP)
C626796634,254,1,292179.01,292179.01,552,3,4,4,11,Champions (핵심 VIP)
C626830643,349,1,211822.04,211822.04,457,4,4,4,12,Champions (핵심 VIP)
C62692846,398,1,355239.59,355239.59,408,4,4,4,12,Champions (핵심 VIP)
C626953718,401,1,66670.77,66670.77,405,4,4,3,11,Champions (핵심 VIP)
C627009222,347,1,454479.95,454479.95,459,3,4,4,11,Champions (핵심 VIP)
C627029086,297,1,199432.23,199432.23,509,3,4,4,11,Champions (핵심 VIP)
C627177829,546,1,353751.16,353751.16,260,4,4,4,12,Champions (핵심 VIP)
C627187072,370,1,81926.6,81926.6,436,4,4,3,11,Champions (핵심 VIP)
C627189974,371,1,46872.27,46872.27,435,4,4,3,11,Champions (핵심 VIP)
C627482934,356,1,382563.59,382563.59,450,4,4,4,12,Champions (핵심 VIP)
C627509912,402,1,115471.26,115471.26,404,4,4,3,11,Champions (핵심 VIP)
C627553178,254,1,367025.07,367025.07,552,3,4,4,11,Champions (핵심 VIP)
C627586153,538,1,59767.41,59767.41,268,4,4,3,11,Champions (핵심 VIP)
C627810839,352,1,52583.87,52583.87,454,4,4,3,11,Champions (핵심 VIP)
C628046521,445,5,181676.89296388073,36335.37859277615,361,4,4,3,11,Champions (핵심 VIP)
C628162377,393,5,132521.48740697218,26504.29748139444,413,4,4,3,11,Champions (핵심 VIP)
C628416036,394,1,276467.55,276467.55,412,4,4,4,12,Champions (핵심 VIP)
C628824874,587,1,4676409.57,4676409.57,219,4,4,4,12,Champions (핵심 VIP)
C6288954,327,1,10000000.0,10000000.0,479,3,4,4,11,Champions (핵심 VIP)
C628901283,303,1,512973.81,512973.81,503,3,4,4,11,Champions (핵심 VIP)
C628907717,327,1,323763.01,323763.01,479,3,4,4,11,Champions (핵심 VIP)
C628968947,325,5,3223963.6908566225,644792.7381713245,481,3,4,4,11,Champions (핵심 VIP)
C628980495,355,1,89070.62,89070.62,451,4,4,3,11,Champions (핵심 VIP)
C629005375,331,1,463407.26,463407.26,475,3,4,4,11,Champions (핵심 VIP)
C629016691,373,1,71326.72,71326.72,433,4,4,3,11,Champions (핵심 VIP)
C629129679,274,5,553213.6723651179,110642.7344730236,532,3,4,4,11,Champions (핵심 VIP)
C629138251,334,1,264762.62,264762.62,472,3,4,4,11,Champions (핵심 VIP)
C629229015,359,1,84630.54,84630.54,447,4,4,3,11,Champions (핵심 VIP)
C629409512,426,1,897087.96,897087.96,380,4,4,4,12,Champions (핵심 VIP)
C629672977,323,1,478778.93,478778.93,483,3,4,4,11,Champions (핵심 VIP)
C629700436,692,1,355818.69,355818.69,114,4,4,4,12,Champions (핵심 VIP)
C629788919,522,1,255503.48,255503.48,284,4,4,4,12,Champions (핵심 VIP)
C62990709,346,1,1709782.72,1709782.72,460,3,4,4,11,Champions (핵심 VIP)
C629955711,571,1,209300.22,209300.22,235,4,4,4,12,Champions (핵심 VIP)
C630051228,664,1,135237.1,135237.1,142,4,4,3,11,Champions (핵심 VIP)
C63018465,384,1,75954.55,75954.55,422,4,4,3,11,Champions (핵심 VIP)
C630197444,544,1,314372.99,314372.99,262,4,4,4,12,Champions (핵심 VIP)
C630253100,402,1,162182.8,162182.8,404,4,4,3,11,Champions (핵심 VIP)
C630415753,445,4,305195.03915804095,76298.75978951024,361,4,4,4,12,Champions (핵심 VIP)
C630524007,282,1,264994.53,264994.53,524,3,4,4,11,Champions (핵심 VIP)
C630567761,256,1,205303.04,205303.04,550,3,4,4,11,Champions (핵심 VIP)
C630624321,373,1,86995.3,86995.3,433,4,4,3,11,Champions (핵심 VIP)
C630630676,381,1,213544.7,213544.7,425,4,4,4,12,Champions (핵심 VIP)
C630658602,279,1,461654.27,461654.27,527,3,4,4,11,Champions (핵심 VIP)
C63080162,596,1,326940.76,326940.76,210,4,4,4,12,Champions (핵심 VIP)
C631013381,333,1,411455.27,411455.27,473,3,4,4,11,Champions (핵심 VIP)
C631196003,345,1,208234.36,208234.36,461,3,4,4,11,Champions (핵심 VIP)
C631274811,302,1,683521.98,683521.98,504,3,4,4,11,Champions (핵심 VIP)
C63139332,403,1,173749.28,173749.28,403,4,4,3,11,Champions (핵심 VIP)
C631415403,547,1,169102.81,169102.81,259,4,4,3,11,Champions (핵심 VIP)
C63142413,372,1,181908.99,181908.99,434,4,4,3,11,Champions (핵심 VIP)
C631516312,325,1,458963.9,458963.9,481,3,4,4,11,Champions (핵심 VIP)
C631965823,347,1,1421510.35,1421510.35,459,3,4,4,11,Champions (핵심 VIP)
C632172288,395,1,307934.84,307934.84,411,4,4,4,12,Champions (핵심 VIP)
C632187124,299,1,412576.37,412576.37,507,3,4,4,11,Champions (핵심 VIP)
C632214862,378,5,1314261.9691138496,262852.3938227699,428,4,4,4,12,Champions (핵심 VIP)
C632336343,278,1,330218.42,330218.42,528,3,4,4,11,Champions (핵심 VIP)
C632441578,373,1,229523.81,229523.81,433,4,4,4,12,Champions (핵심 VIP)
C63244777,397,1,51383.77,51383.77,409,4,4,3,11,Champions (핵심 VIP)
C632542093,426,5,307106.31166602054,61421.26233320411,380,4,4,4,12,Champions (핵심 VIP)
C632666793,254,1,505537.47,505537.47,552,3,4,4,11,Champions (핵심 VIP)
C632695240,544,1,641078.45,641078.45,262,4,4,4,12,Champions (핵심 VIP)
C632744294,397,1,364013.5,364013.5,409,4,4,4,12,Champions (핵심 VIP)
C632792459,400,1,92959.51,92959.51,406,4,4,3,11,Champions (핵심 VIP)
C63291653,322,1,416382.08,416382.08,484,3,4,4,11,Champions (핵심 VIP)
C632962267,403,1,302252.68,302252.68,403,4,4,4,12,Champions (핵심 VIP)
C63308644,396,1,374685.55,374685.55,410,4,4,4,12,Champions (핵심 VIP)
C633336765,254,3,518904.01741914253,172968.00580638085,552,3,4,4,11,Champions (핵심 VIP)
C633341376,397,1,170639.58,170639.58,409,4,4,3,11,Champions (핵심 VIP)
C633453550,661,1,317941.76,317941.76,145,4,4,4,12,Champions (핵심 VIP)
C633460576,419,1,113909.07,113909.07,387,4,4,3,11,Champions (핵심 VIP)
C633635438,540,1,3707342.38,3707342.38,266,4,4,4,12,Champions (핵심 VIP)
C633731878,540,1,203508.84,203508.84,266,4,4,4,12,Champions (핵심 VIP)
C633735489,396,1,47387.95,47387.95,410,4,4,3,11,Champions (핵심 VIP)
C633754509,426,4,95766.88276580295,23941.720691450737,380,4,4,3,11,Champions (핵심 VIP)
C633761398,381,1,94218.02,94218.02,425,4,4,3,11,Champions (핵심 VIP)
C634005759,299,1,204058.62,204058.62,507,3,4,4,11,Champions (핵심 VIP)
C634055686,330,1,287774.35,287774.35,476,3,4,4,11,Champions (핵심 VIP)
C634174645,348,1,587305.72,587305.72,458,4,4,4,12,Champions (핵심 VIP)
C634193880,348,1,1285178.68,1285178.68,458,4,4,4,12,Champions (핵심 VIP)
C634231175,373,1,107586.76,107586.76,433,4,4,3,11,Champions (핵심 VIP)
C634272037,396,5,155576.11578158598,31115.223156317195,410,4,4,3,11,Champions (핵심 VIP)
C634347157,297,1,281930.68,281930.68,509,3,4,4,11,Champions (핵심 VIP)
C634387465,371,4,894338.6479524897,223584.66198812242,435,4,4,4,12,Champions (핵심 VIP)
C634390763,400,1,49902.61,49902.61,406,4,4,3,11,Champions (핵심 VIP)
C634408514,401,1,231985.17,231985.17,405,4,4,4,12,Champions (핵심 VIP)
C634578553,283,1,336428.35,336428.35,523,3,4,4,11,Champions (핵심 VIP)
C634755498,402,1,164088.97,164088.97,404,4,4,3,11,Champions (핵심 VIP)
C63497028,371,1,432035.51,432035.51,435,4,4,4,12,Champions (핵심 VIP)
C635096617,467,4,135265.75453334264,33816.43863333566,339,4,4,3,11,Champions (핵심 VIP)
C635361803,299,1,506447.15,506447.15,507,3,4,4,11,Champions (핵심 VIP)
C635399464,323,1,744752.75,744752.75,483,3,4,4,11,Champions (핵심 VIP)
C635425091,396,1,395564.69,395564.69,410,4,4,4,12,Champions (핵심 VIP)
C63542679,378,1,580900.6,580900.6,428,4,4,4,12,Champions (핵심 VIP)
C635566816,311,1,509934.45,509934.45,495,3,4,4,11,Champions (핵심 VIP)
C635602994,394,1,88280.56,88280.56,412,4,4,3,11,Champions (핵심 VIP)
C635778147,379,1,98393.0,98393.0,427,4,4,3,11,Champions (핵심 VIP)
C635822128,256,1,310861.39,310861.39,550,3,4,4,11,Champions (핵심 VIP)
C635899913,349,1,1851646.79,1851646.79,457,4,4,4,12,Champions (핵심 VIP)
C635922333,348,1,48869.8,48869.8,458,4,4,3,11,Champions (핵심 VIP)
C635951630,349,1,412566.7,412566.7,457,4,4,4,12,Champions (핵심 VIP)
C635991607,282,1,653797.55,653797.55,524,3,4,4,11,Champions (핵심 VIP)
C636054790,359,1,327547.48,327547.48,447,4,4,4,12,Champions (핵심 VIP)
C636245936,595,1,94143.32,94143.32,211,4,4,3,11,Champions (핵심 VIP)
C636249578,300,1,1025376.46,1025376.46,506,3,4,4,11,Champions (핵심 VIP)
C636271512,354,1,117575.12,117575.12,452,4,4,3,11,Champions (핵심 VIP)
C636702523,329,1,237286.94,237286.94,477,3,4,4,11,Champions (핵심 VIP)
C63670376,370,1,245301.97,245301.97,436,4,4,4,12,Champions (핵심 VIP)
C63672980,565,1,146913.48,146913.48,241,4,4,3,11,Champions (핵심 VIP)
C636990681,408,1,491864.42,491864.42,398,4,4,4,12,Champions (핵심 VIP)
C637078198,355,1,119499.21,119499.21,451,4,4,3,11,Champions (핵심 VIP)
C637213419,348,1,496633.06,496633.06,458,4,4,4,12,Champions (핵심 VIP)
C637248552,354,1,229497.56,229497.56,452,4,4,4,12,Champions (핵심 VIP)
C63725280,356,1,88273.94,88273.94,450,4,4,3,11,Champions (핵심 VIP)
C637282000,280,1,412251.69,412251.69,526,3,4,4,11,Champions (핵심 VIP)
C637283058,596,1,172784.16,172784.16,210,4,4,3,11,Champions (핵심 VIP)
C63731724,451,1,76276.68,76276.68,355,4,4,3,11,Champions (핵심 VIP)
C637388658,351,1,53460.62,53460.62,455,4,4,3,11,Champions (핵심 VIP)
C637458355,348,1,81995.96,81995.96,458,4,4,3,11,Champions (핵심 VIP)
C63756371,353,1,959995.66,959995.66,453,4,4,4,12,Champions (핵심 VIP)
C638027021,300,1,9327439.47,9327439.47,506,3,4,4,11,Champions (핵심 VIP)
C638084745,393,1,330114.31,330114.31,413,4,4,4,12,Champions (핵심 VIP)
C638101005,494,5,1094437.0626606634,218887.41253213267,312,4,4,4,12,Champions (핵심 VIP)
C638122959,349,1,69036.61,69036.61,457,4,4,3,11,Champions (핵심 VIP)
C638208260,252,1,256849.08,256849.08,554,3,4,4,11,Champions (핵심 VIP)
C638273578,396,1,413335.31,413335.31,410,4,4,4,12,Champions (핵심 VIP)
C638334826,397,1,714877.53,714877.53,409,4,4,4,12,Champions (핵심 VIP)
C638410678,259,1,202633.69,202633.69,547,3,4,4,11,Champions (핵심 VIP)
C638456770,349,1,284736.05,284736.05,457,4,4,4,12,Champions (핵심 VIP)
C638525515,346,1,373846.99,373846.99,460,3,4,4,11,Champions (핵심 VIP)
C638802487,347,1,377091.21,377091.21,459,3,4,4,11,Champions (핵심 VIP)
C638824874,548,1,257474.57,257474.57,258,4,4,4,12,Champions (핵심 VIP)
C638848509,356,1,158956.03,158956.03,450,4,4,3,11,Champions (핵심 VIP)
C63891743,378,1,101267.0,101267.0,428,4,4,3,11,Champions (핵심 VIP)
C638938794,449,4,190859.0052714155,47714.75131785387,357,4,4,4,12,Champions (핵심 VIP)
C638978688,252,1,267083.31,267083.31,554,3,4,4,11,Champions (핵심 VIP)
C638988506,449,4,741628.4608198616,185407.1152049654,357,4,4,4,12,Champions (핵심 VIP)
C63910197,330,5,460927.87694893347,92185.5753897867,476,3,4,4,11,Champions (핵심 VIP)
C639265974,325,1,193715.43,193715.43,481,3,4,4,11,Champions (핵심 VIP)
C639332425,371,1,334019.52,334019.52,435,4,4,4,12,Champions (핵심 VIP)
C639342564,276,1,369682.83,369682.83,530,3,4,4,11,Champions (핵심 VIP)
C639361965,255,1,206639.01,206639.01,551,3,4,4,11,Champions (핵심 VIP)
C639398148,307,1,208196.42,208196.42,499,3,4,4,11,Champions (핵심 VIP)
C639495297,357,1,685163.66,685163.66,449,4,4,4,12,Champions (핵심 VIP)
C639628598,500,1,115024.16,115024.16,306,4,4,3,11,Champions (핵심 VIP)
C639826051,372,1,70764.51,70764.51,434,4,4,3,11,Champions (핵심 VIP)
C640135187,327,1,10000000.0,10000000.0,479,3,4,4,11,Champions (핵심 VIP)
C640195455,349,1,452770.82,452770.82,457,4,4,4,12,Champions (핵심 VIP)
C640234329,308,1,550161.29,550161.29,498,3,4,4,11,Champions (핵심 VIP)
C640316205,570,5,544922.8965390462,108984.57930780924,236,4,4,4,12,Champions (핵심 VIP)
C640454194,282,1,211726.47,211726.47,524,3,4,4,11,Champions (핵심 VIP)
C640471048,277,1,203548.39,203548.39,529,3,4,4,11,Champions (핵심 VIP)
C640653916,253,1,617264.43,617264.43,553,3,4,4,11,Champions (핵심 VIP)
C640773464,522,1,178046.36,178046.36,284,4,4,3,11,Champions (핵심 VIP)
C641056821,673,1,384042.11,384042.11,133,4,4,4,12,Champions (핵심 VIP)
C64110759,349,1,73164.08,73164.08,457,4,4,3,11,Champions (핵심 VIP)
C641121291,349,1,110448.61,110448.61,457,4,4,3,11,Champions (핵심 VIP)
C641164084,408,1,63664.37,63664.37,398,4,4,3,11,Champions (핵심 VIP)
C641287917,394,1,356860.26,356860.26,412,4,4,4,12,Champions (핵심 VIP)
C641317798,548,1,205934.89,205934.89,258,4,4,4,12,Champions (핵심 VIP)
C641496059,380,5,2310412.600781228,462082.52015624556,426,4,4,4,12,Champions (핵심 VIP)
C641552682,476,1,667611.03,667611.03,330,4,4,4,12,Champions (핵심 VIP)
C641564648,307,1,292378.2,292378.2,499,3,4,4,11,Champions (핵심 VIP)
C641584990,332,1,264129.21,264129.21,474,3,4,4,11,Champions (핵심 VIP)
C641620574,395,1,479375.93,479375.93,411,4,4,4,12,Champions (핵심 VIP)
C641719984,419,4,109560.46275261737,27390.115688154343,387,4,4,3,11,Champions (핵심 VIP)
C641833700,471,4,1099359.9093577266,274839.97733943164,335,4,4,4,12,Champions (핵심 VIP)
C641854379,369,1,308022.53,308022.53,437,4,4,4,12,Champions (핵심 VIP)
C642169311,476,1,90899.46,90899.46,330,4,4,3,11,Champions (핵심 VIP)
C642202298,520,1,2913266.72,2913266.72,286,4,4,4,12,Champions (핵심 VIP)
C642313001,298,1,234832.8,234832.8,508,3,4,4,11,Champions (핵심 VIP)
C642424236,302,1,316703.43,316703.43,504,3,4,4,11,Champions (핵심 VIP)
C64244353,332,1,239634.61,239634.61,474,3,4,4,11,Champions (핵심 VIP)
C642454302,377,1,185378.57,185378.57,429,4,4,3,11,Champions (핵심 VIP)
C642713148,399,1,229914.35,229914.35,407,4,4,4,12,Champions (핵심 VIP)
C642853423,325,1,882001.82,882001.82,481,3,4,4,11,Champions (핵심 VIP)
C642978198,255,1,359356.78,359356.78,551,3,4,4,11,Champions (핵심 VIP)
C643054545,398,1,227748.8,227748.8,408,4,4,4,12,Champions (핵심 VIP)
C643178793,354,1,71129.96,71129.96,452,4,4,3,11,Champions (핵심 VIP)
C643206657,373,1,1232216.06,1232216.06,433,4,4,4,12,Champions (핵심 VIP)
C643280439,330,1,226235.04,226235.04,476,3,4,4,11,Champions (핵심 VIP)
C643464864,324,1,887861.93,887861.93,482,3,4,4,11,Champions (핵심 VIP)
C643669165,566,1,426731.37,426731.37,240,4,4,4,12,Champions (핵심 VIP)
C643699280,378,1,246345.47,246345.47,428,4,4,4,12,Champions (핵심 VIP)
C643787303,640,5,47728.990822686006,9545.798164537202,166,4,4,3,11,Champions (핵심 VIP)
C643854180,259,1,205805.09,205805.09,547,3,4,4,11,Champions (핵심 VIP)
C643903973,522,1,179949.8,179949.8,284,4,4,3,11,Champions (핵심 VIP)
C64393348,335,1,220373.46,220373.46,471,3,4,4,11,Champions (핵심 VIP)
C644019759,351,1,71734.03,71734.03,455,4,4,3,11,Champions (핵심 VIP)
C64421061,375,1,260020.6,260020.6,431,4,4,4,12,Champions (핵심 VIP)
C644457995,372,1,1453378.68,1453378.68,434,4,4,4,12,Champions (핵심 VIP)
C64447031,376,1,115186.93,115186.93,430,4,4,3,11,Champions (핵심 VIP)
C644516467,308,1,235077.26,235077.26,498,3,4,4,11,Champions (핵심 VIP)
C6445697,596,1,76907.01,76907.01,210,4,4,3,11,Champions (핵심 VIP)
C644574689,287,1,222399.91,222399.91,519,3,4,4,11,Champions (핵심 VIP)
C644746298,276,3,200790.22575387728,66930.07525129242,530,3,4,4,11,Champions (핵심 VIP)
C644777911,355,1,83535.14,83535.14,451,4,4,3,11,Champions (핵심 VIP)
C645093410,450,5,502682.32046542346,100536.4640930847,356,4,4,4,12,Champions (핵심 VIP)
C645270888,329,1,251547.8,251547.8,477,3,4,4,11,Champions (핵심 VIP)
C645308921,351,1,205363.06,205363.06,455,4,4,4,12,Champions (핵심 VIP)
C645338705,405,1,95561.74,95561.74,401,4,4,3,11,Champions (핵심 VIP)
C64537945,355,1,94130.3,94130.3,451,4,4,3,11,Champions (핵심 VIP)
C645465979,255,1,547286.85,547286.85,551,3,4,4,11,Champions (핵심 VIP)
C645593700,327,1,482345.67,482345.67,479,3,4,4,11,Champions (핵심 VIP)
C6456428,377,1,141705.2,141705.2,429,4,4,3,11,Champions (핵심 VIP)
C645726893,468,5,185542.5858025898,37108.517160517964,338,4,4,3,11,Champions (핵심 VIP)
C645761415,333,3,742496.9820142849,247498.99400476165,473,3,4,4,11,Champions (핵심 VIP)
C645771336,546,1,124851.92,124851.92,260,4,4,3,11,Champions (핵심 VIP)
C645788661,373,1,46798.98,46798.98,433,4,4,3,11,Champions (핵심 VIP)
C64601125,374,1,472208.6,472208.6,432,4,4,4,12,Champions (핵심 VIP)
C646171065,257,1,207326.43,207326.43,549,3,4,4,11,Champions (핵심 VIP)
C646445106,595,1,59182.85,59182.85,211,4,4,3,11,Champions (핵심 VIP)
