nameOrig,last_step,Frequency,MonetarySum,MonetaryAvg,Recency
C2049108249,328,1,57081.75,57081.75,478
C2049179353,393,1,160883.03,160883.03,413
C2049197758,686,1,342987.3,342987.3,120
C2049211630,210,1,144389.83,144389.83,596
C2049232426,353,1,175117.49,175117.49,453
C2049254853,38,0,0.0,0.0,768
C2049265149,325,1,47331.01,47331.01,481
C2049302771,203,1,9435.22,9435.22,603
C2049342723,403,1,108603.77,108603.77,403
C2049369281,230,1,1864.6,1864.6,576
C2049373544,297,1,190131.91,190131.91,509
C2049379861,299,1,63839.09,63839.09,507
C2049398144,44,0,0.0,0.0,762
C2049405331,404,1,6131.55,6131.55,402
C2049412662,253,1,38418.85,38418.85,553
C2049424135,372,1,178635.1,178635.1,434
C204946440,135,1,144784.76,144784.76,671
C2049470381,211,1,15387.27,15387.27,595
C2049489164,348,1,159410.32,159410.32,458
C2049565617,333,1,8327.97,8327.97,473
C2049570190,299,1,724503.66,724503.66,507
C2049598493,20,0,0.0,0.0,786
C2049602706,5,0,0.0,0.0,801
C2049604404,24,0,0.0,0.0,782
C2049620837,134,1,192331.88,192331.88,672
C2049628278,16,0,0.0,0.0,790
C2049655226,18,0,0.0,0.0,788
C2049659348,370,1,59030.9,59030.9,436
C2049678225,688,1,11768.06,11768.06,118
C2049687445,277,1,712.87,712.87,529
C2049691835,400,1,12961.72,12961.72,406
C2049692928,154,1,4868.59,4868.59,652
C2049694837,595,1,9850.84,9850.84,211
C2049700609,129,1,2319.47,2319.47,677
C2049722558,14,0,0.0,0.0,792
C2049727331,45,0,0.0,0.0,761
C2049746911,250,1,112258.72,112258.72,556
C2049762685,140,1,57471.85,57471.85,666
C2049766696,348,1,10000000.0,10000000.0,458
C2049805583,252,1,46193.98,46193.98,554
C2049840180,129,1,133653.12,133653.12,677
C2049850045,46,0,0.0,0.0,760
C2049863835,542,1,15804.53,15804.53,264
C2049868276,330,1,67472.94,67472.94,476
C204987567,480,4,24981.224485938073,6245.306121484518,326
C2049877775,14,0,0.0,0.0,792
C2049892258,132,1,248021.31,248021.31,674
C2049920990,8,0,0.0,0.0,798
C2049957002,139,1,12895.76,12895.76,667
C2049981237,228,1,348667.73,348667.73,578
C2049996963,452,3,2111833.726891925,703944.5756306417,354
C2050035260,282,4,262460.0749523933,65615.01873809833,524
C2050063772,203,1,2344.54,2344.54,603
C2050118974,17,0,0.0,0.0,789
C2050136000,349,1,3401.62,3401.62,457
C2050140734,96,1,2957.18,2957.18,710
C2050149656,297,1,103870.15,103870.15,509
C2050150068,129,1,473294.31,473294.31,677
C2050151002,354,1,6409.54,6409.54,452
C2050183269,36,0,0.0,0.0,770
C2050198811,275,1,1471.2,1471.2,531
C2050236761,236,1,748801.72,748801.72,570
C2050254025,282,1,9131.19,9131.19,524
C2050295982,376,1,68610.32,68610.32,430
C2050343438,233,1,23617.52,23617.52,573
C2050343934,10,0,0.0,0.0,796
C2050345200,379,1,81578.0,81578.0,427
C2050378674,540,1,103346.89,103346.89,266
C2050386102,251,1,207129.72,207129.72,555
C2050397415,167,1,180123.47,180123.47,639
C2050412448,156,1,3602.96,3602.96,650
C2050416384,687,1,119145.26,119145.26,119
C2050421444,323,1,67563.05,67563.05,483
C2050423941,354,1,199344.51,199344.51,452
C2050430704,228,3,12298.611239838463,4099.537079946154,578
C2050466400,304,1,61187.35,61187.35,502
C2050522262,404,1,21892.12,21892.12,402
C2050534579,161,1,19278.35,19278.35,645
C2050539033,236,1,134996.77,134996.77,570
C2050557186,206,1,12339.52,12339.52,600
C2050569297,279,1,204678.32,204678.32,527
C2050604461,183,1,10359.33,10359.33,623
C2050614307,328,1,213415.16,213415.16,478
C205062401,206,1,4697.66,4697.66,600
C205062737,330,1,104713.21,104713.21,476
C2050724463,96,1,192925.15,192925.15,710
C2050733615,334,3,1724712.376343192,574904.1254477307,472
C2050752748,43,0,0.0,0.0,763
C2050788896,332,5,19055.312303164406,3811.062460632881,474
C2050795666,327,3,41444.198994955535,13814.732998318512,479
C2050797705,159,1,301726.15,301726.15,647
C205080322,402,1,12671.77,12671.77,404
C2050811671,353,1,8424.11,8424.11,453
C2050814097,352,1,236681.46,236681.46,454
C2050819713,180,1,34496.74,34496.74,626
C2050851807,327,1,2172.92,2172.92,479
C2050860848,377,1,2596.39,2596.39,429
C20508620,104,2,31121.193868364222,15560.596934182111,702
C2050870797,252,1,441610.48,441610.48,554
C2050890840,190,1,29022.06,29022.06,616
C2050902805,281,1,98.51,98.51,525
C2050903099,399,1,314416.89,314416.89,407
C2050904958,201,1,11828.54,11828.54,605
C2050920555,354,1,71717.06,71717.06,452
C20509298,184,1,112583.69,112583.69,622
C205094671,140,4,146710.74678548344,36677.68669637086,666
C2051012623,14,0,0.0,0.0,792
C2051030092,251,1,294828.68,294828.68,555
C2051041317,236,3,5813.075423364318,1937.6918077881062,570
C2051043267,346,1,42864.33,42864.33,460
C2051067680,235,1,401850.54,401850.54,571
C2051137864,378,1,11734.61,11734.61,428
C2051156839,228,1,82901.8,82901.8,578
C2051161219,228,1,534812.58,534812.58,578
C2051166522,570,1,2736.86,2736.86,236
C2051177912,359,1,136779.92,136779.92,447
C2051210726,211,1,6385.37,6385.37,595
C2051226736,232,1,1387787.5,1387787.5,574
C2051237299,206,1,253935.78,253935.78,600
C2051250446,160,1,334423.57,334423.57,646
C2051293144,325,1,16070.89,16070.89,481
C2051299562,13,0,0.0,0.0,793
C2051306146,332,1,209951.73,209951.73,474
C2051320929,207,1,34087.42,34087.42,599
C2051326382,63,1,85704.06715148571,85704.06715148571,743
C2051380104,399,1,37213.08,37213.08,407
C2051385283,203,1,5418.38,5418.38,603
C205139169,283,1,200142.32,200142.32,523
C2051398564,226,1,46611.01,46611.01,580
C2051405192,250,3,770710.0192443017,256903.33974810058,556
C205140584,547,1,374282.15,374282.15,259
C2051445718,16,0,0.0,0.0,790
C2051447839,227,1,1179.35,1179.35,579
C2051508643,236,1,3715.71,3715.71,570
C2051513054,134,1,464904.26,464904.26,672
C205151350,347,1,16636.32,16636.32,459
C2051590470,353,1,187900.2,187900.2,453
C20516005,306,1,388590.68,388590.68,500
C2051617123,380,1,179931.51,179931.51,426
C2051620847,42,0,0.0,0.0,764
C205162171,257,4,54176.14417535247,13544.036043838118,549
C2051697289,278,1,393578.18,393578.18,528
C2051791407,326,1,1225.07,1225.07,480
C2051824866,380,1,42152.99,42152.99,426
C2051870612,330,1,10028.03,10028.03,476
C2051931889,403,1,7457.89,7457.89,403
C2051937513,185,1,284895.08,284895.08,621
C2051955456,35,0,0.0,0.0,771
C2051972837,46,0,0.0,0.0,760
C2052001624,327,1,181409.76,181409.76,479
C2052018297,138,1,64439.72,64439.72,668
C2052029124,379,1,20836.88,20836.88,427
C2052045365,20,0,0.0,0.0,786
C2052063171,183,1,47603.75,47603.75,623
C2052073133,212,1,312908.11,312908.11,594
C2052085907,205,1,80139.77,80139.77,601
C2052149323,209,1,519218.14,519218.14,597
C2052154218,351,1,105076.61,105076.61,455
C2052208788,401,1,39024.9,39024.9,405
C2052213278,233,1,41331.38,41331.38,573
C2052222567,332,1,32103.74,32103.74,474
C2052241009,208,1,226102.92,226102.92,598
C2052261133,260,1,3706.42,3706.42,546
C2052301350,348,1,22135.72,22135.72,458
C2052315498,235,1,235768.15,235768.15,571
C205231712,21,0,0.0,0.0,785
C2052329859,371,1,8775.41,8775.41,435
C2052378103,158,1,2107716.36,2107716.36,648
C2052389618,33,0,0.0,0.0,773
C2052407242,551,1,2185.34,2185.34,255
C2052423416,566,1,182813.31,182813.31,240
C2052433614,395,1,709.01,709.01,411
C2052445599,211,1,250918.04,250918.04,595
C2052453590,305,1,10269.12,10269.12,501
C2052462019,20,0,0.0,0.0,786
C2052465560,375,1,110766.46,110766.46,431
C2052472312,139,1,312023.6,312023.6,667
C205248976,136,1,436295.83,436295.83,670
C2052512658,376,1,22812.92,22812.92,430
C2052525296,238,1,6541.74,6541.74,568
C2052528584,156,1,243235.19,243235.19,650
C205253013,15,0,0.0,0.0,791
C2052557920,257,1,116278.04,116278.04,549
C205259178,228,1,4611.21,4611.21,578
C2052595763,288,1,3378.37,3378.37,518
C2052604431,372,1,188233.87,188233.87,434
C205261542,186,1,189175.26,189175.26,620
C2052625139,46,0,0.0,0.0,760
C2052630299,39,0,0.0,0.0,767
C2052639517,544,1,314587.83,314587.83,262
C2052700803,213,1,11289.09,11289.09,593
C2052712735,227,1,8957.5,8957.5,579
C2052764940,230,1,63792.21,63792.21,576
C2052769151,162,1,277497.22,277497.22,644
C2052793117,354,1,672.44,672.44,452
C2052802150,369,1,3863.15,3863.15,437
C2052819670,162,1,403031.11,403031.11,644
C2052827466,181,1,482981.27,482981.27,625
C2052852483,183,1,43630.94,43630.94,623
C2052867237,188,1,3331.0,3331.0,618
C2052908099,15,0,0.0,0.0,791
C2052918708,371,1,290164.5,290164.5,435
C2052945050,258,1,86266.46,86266.46,548
C2052949593,614,1,48680.2,48680.2,192
C2052970025,308,1,4815.85,4815.85,498
C2052982454,181,1,3243.36,3243.36,625
C2053050615,308,1,304698.55,304698.55,498
C2053077132,664,1,3216154.92,3216154.92,142
C2053101365,206,1,130533.26,130533.26,600
C2053153645,156,1,349752.45,349752.45,650
C2053183083,321,1,97995.78,97995.78,485
C2053188957,166,1,1783.83,1783.83,640
C2053228617,308,1,86525.19,86525.19,498
C2053249237,687,1,306712.59,306712.59,119
C2053254793,137,1,9962.58,9962.58,669
C2053296333,681,1,365018.38,365018.38,125
C2053305664,397,1,457435.67,457435.67,409
C2053309828,287,1,45522.64,45522.64,519
C2053320653,393,1,415038.25,415038.25,413
C2053371402,252,1,331520.02,331520.02,554
C2053383744,596,1,202575.67,202575.67,210
C2053448931,589,1,59418.71,59418.71,217
C2053586124,203,1,215990.86,215990.86,603
C2053603544,41,0,0.0,0.0,765
C2053613214,255,1,455025.78,455025.78,551
C2053625631,140,1,35744.11,35744.11,666
C2053638738,283,1,304149.73,304149.73,523
C2053647678,192,1,2974.71,2974.71,614
C2053654162,154,1,71823.9,71823.9,652
C2053657197,325,1,34100.26,34100.26,481
C2053704073,574,1,130658.25,130658.25,232
C2053725308,402,1,227710.39,227710.39,404
C2053740181,302,1,39599.25,39599.25,504
C2053746073,95,1,8032.99,8032.99,711
C2053799277,275,1,134027.39,134027.39,531
C2053801575,165,1,17184.32,17184.32,641
C2053806556,354,1,102784.01,102784.01,452
C205380874,226,1,161781.31,161781.31,580
C2053821796,253,1,38890.78,38890.78,553
C2053825072,299,1,157554.19,157554.19,507
C2053837562,350,1,198682.52,198682.52,456
C2053886762,334,1,65905.29,65905.29,472
C2054035166,41,0,0.0,0.0,765
C2054053252,277,1,7630.86,7630.86,529
C205407662,205,1,13053.19,13053.19,601
C2054142288,12,0,0.0,0.0,794
C2054184585,140,1,594369.72,594369.72,666
C2054212189,332,1,183808.35,183808.35,474
C2054235147,10,0,0.0,0.0,796
C2054266617,191,1,6374.49,6374.49,615
C2054280231,225,1,443557.19,443557.19,581
C2054282012,11,0,0.0,0.0,795
C2054318793,324,1,6454.74,6454.74,482
C20543435,22,0,0.0,0.0,784
C2054407701,18,0,0.0,0.0,788
C2054420929,253,1,44186.82,44186.82,553
C2054428148,401,1,1096954.58,1096954.58,405
C2054434697,187,1,225972.03,225972.03,619
C2054434748,394,1,17986.7,17986.7,412
C2054496953,9,0,0.0,0.0,797
C2054513719,129,1,39820.94,39820.94,677
C205452364,188,1,49767.48,49767.48,618
C205453184,183,1,67105.26,67105.26,623
C205460124,180,1,120572.97,120572.97,626
C2054608025,399,1,47027.8,47027.8,407
C2054623959,403,1,114601.95,114601.95,403
C2054628112,656,1,5220.64,5220.64,150
C205464182,325,1,157419.71,157419.71,481
C2054679208,273,1,13374.46,13374.46,533
C2054683910,133,1,96582.51,96582.51,673
C2054714819,595,1,211680.47,211680.47,211
C2054745429,187,1,43820.44,43820.44,619
C2054764607,282,1,171223.01,171223.01,524
C2054767225,400,1,139315.64,139315.64,406
C2054809075,283,1,83098.71,83098.71,523
C2054835923,186,1,237964.92,237964.92,620
C2054841378,36,0,0.0,0.0,770
C205492565,304,1,114608.65,114608.65,502
C2054974597,275,1,176464.49,176464.49,531
C2054980291,40,0,0.0,0.0,766
C2054989652,373,1,205578.67,205578.67,433
C2054989690,136,1,36024.65,36024.65,670
C2055000492,282,1,33167.83,33167.83,524
C2055003190,375,1,107078.12,107078.12,431
C2055005799,162,1,186701.29,186701.29,644
C2055027296,12,0,0.0,0.0,794
C2055027879,16,0,0.0,0.0,790
C2055029466,206,1,57830.5,57830.5,600
C205508432,325,1,1244.59,1244.59,481
C2055085170,321,1,28474.75,28474.75,485
C2055120401,11,0,0.0,0.0,795
C2055123003,188,1,158053.89,158053.89,618
C2055125472,328,1,394743.68,394743.68,478
C2055126601,133,1,8462.48,8462.48,673
C2055151427,375,1,154771.42,154771.42,431
C2055165255,353,1,270546.34,270546.34,453
C2055178517,358,1,4258.6,4258.6,448
C2055193159,306,1,32279.52,32279.52,500
C2055204129,525,1,327623.96,327623.96,281
C2055226477,181,1,167251.24,167251.24,625
C2055237201,331,1,104617.91,104617.91,475
C2055338165,163,1,12845.59,12845.59,643
C2055423299,253,1,1106030.66,1106030.66,553
C2055451357,181,1,244793.36,244793.36,625
C2055476051,379,1,209602.38,209602.38,427
C205548157,187,1,146065.98,146065.98,619
C2055491217,450,4,359129.9628400726,89782.49071001814,356
C205550725,252,1,13765.12,13765.12,554
C2055511527,13,0,0.0,0.0,793
C2055520750,154,1,677368.52,677368.52,652
C2055531867,254,1,4716.2,4716.2,552
C2055558127,407,1,137137.22,137137.22,399
C2055560320,354,1,1003296.62,1003296.62,452
C2055562847,402,1,3010.91,3010.91,404
C2055600389,11,0,0.0,0.0,795
C2055607364,228,1,60305.61,60305.61,578
C2055619805,203,1,6095.6,6095.6,603
C2055655994,380,3,566336.5927721708,188778.86425739026,426
C2055676201,282,1,1577.2,1577.2,524
C2055701341,299,1,3632.3,3632.3,507
C205571870,229,1,208245.94,208245.94,577
C2055725837,141,4,123428.06392269692,30857.01598067423,665
C2055738830,328,1,220500.75,220500.75,478
C2055740748,372,1,21768.4,21768.4,434
C2055753803,404,1,9602.64,9602.64,402
C2055773250,188,1,31872.08,31872.08,618
C2055792065,276,1,160136.1,160136.1,530
C2055796171,12,0,0.0,0.0,794
C2055873141,202,1,7800.37,7800.37,604
C2055873619,34,0,0.0,0.0,772
C2055888903,313,1,28436.97,28436.97,493
C2055981511,191,1,62800.26,62800.26,615
C2055989971,408,1,5399.68,5399.68,398
C2055994919,208,1,3021.91,3021.91,598
C2055996078,397,1,126340.32,126340.32,409
C2056018793,249,3,15812.079667327658,5270.693222442553,557
C2056026197,395,1,12603.99,12603.99,411
C2056036061,155,1,284114.68,284114.68,651
C2056046358,178,1,280535.09,280535.09,628
C2056052652,18,0,0.0,0.0,788
C2056059939,155,1,223293.66,223293.66,651
C2056092915,202,1,13234.15,13234.15,604
C2056093053,205,1,283817.98,283817.98,601
C2056121680,596,1,1418.22,1418.22,210
C2056151236,351,1,10097.08,10097.08,455
C2056164761,36,0,0.0,0.0,770
C205618237,49,0,0.0,0.0,757
C2056211298,298,1,1907915.79,1907915.79,508
C2056227801,22,0,0.0,0.0,784
C2056253099,305,1,40545.02,40545.02,501
C2056273926,207,1,301582.75,301582.75,599
C2056317829,11,0,0.0,0.0,795
C2056338255,20,0,0.0,0.0,786
C2056387056,423,5,49917696.32708621,9983539.265417242,383
C2056434371,298,3,17486.000391168032,5828.666797056011,508
C20564446,325,4,5824028.134723069,1456007.0336807673,481
C2056448102,209,1,120664.67,120664.67,597
C2056482932,330,1,113372.64,113372.64,476
C2056504056,185,1,1219.99,1219.99,621
C2056521689,394,4,253154.66031662197,63288.66507915549,412
C2056540222,155,1,1243601.56,1243601.56,651
C2056541855,208,1,86742.01,86742.01,598
C2056555100,395,1,55832.36,55832.36,411
C205666837,347,1,174400.66,174400.66,459
C2056668639,183,1,2036.41,2036.41,623
C2056670481,58,0,0.0,0.0,748
C20566799,135,1,349376.74,349376.74,671
C2056691291,135,1,87079.78,87079.78,671
C2056713088,235,1,141357.09,141357.09,571
C205672262,134,1,124785.94,124785.94,672
C2056729163,400,1,179669.07,179669.07,406
C2056768941,186,1,81059.78,81059.78,620
C2056777268,308,1,5485.42,5485.42,498
C205677751,276,1,4590.86,4590.86,530
C2056781706,332,3,49193.974107738264,16397.991369246087,474
C2056794972,204,1,16823.95,16823.95,602
C2056798266,324,1,719817.21,719817.21,482
C2056835762,19,0,0.0,0.0,787
C2056842371,185,1,26883.73,26883.73,621
C2056847288,237,1,152694.44,152694.44,569
C2056890794,332,1,34289.58,34289.58,474
C2056917659,253,1,358930.06,358930.06,553
C2056925864,19,0,0.0,0.0,787
C2056932546,585,1,1590.62,1590.62,221
C2056974506,209,1,201115.52,201115.52,597
C2056980590,188,1,100911.08,100911.08,618
C2056986001,206,1,190346.58,190346.58,600
C2057006361,261,1,88158.46,88158.46,545
C2057035774,179,1,235654.6,235654.6,627
C2057039995,226,1,31746.9,31746.9,580
C2057045933,188,1,166406.59,166406.59,618
C2057059481,15,0,0.0,0.0,791
C2057060555,208,1,134642.03,134642.03,598
C2057097557,185,1,17343.87,17343.87,621
C2057120082,253,1,18639.9,18639.9,553
C2057125404,36,0,0.0,0.0,770
C2057194931,136,1,134412.14,134412.14,670
C2057227882,670,1,1896.84,1896.84,136
C2057239288,382,1,253390.37,253390.37,424
C2057272017,133,1,203411.07,203411.07,673
C2057279838,250,1,381684.96,381684.96,556
C2057295158,9,0,0.0,0.0,797
C2057313936,13,0,0.0,0.0,793
C2057322380,133,1,34946.64,34946.64,673
C2057329646,155,1,49089.75,49089.75,651
C2057348945,396,1,135678.06,135678.06,410
C2057361741,35,0,0.0,0.0,771
C2057364305,9,0,0.0,0.0,797
C2057464332,209,4,1486329.92167819,371582.4804195475,597
C2057486043,254,1,12382.28,12382.28,552
C2057546847,306,1,312441.74,312441.74,500
C2057564709,347,5,2529386.5259002876,505877.30518005753,459
C2057573,210,1,38255.21,38255.21,596
C2057594739,281,1,156765.13,156765.13,525
C2057620951,137,1,21737.52,21737.52,669
C2057627739,307,1,2069.34,2069.34,499
C2057643026,164,1,114038.77,114038.77,642
C2057656400,327,1,4005.87,4005.87,479
C2057660694,326,1,81256.96,81256.96,480
C2057660797,257,1,355649.63,355649.63,549
C2057708902,211,4,38106.122923157905,9526.530730789476,595
C2057718912,37,0,0.0,0.0,769
C2057757118,354,1,9858.07,9858.07,452
C2057762648,258,4,208578.89450948118,52144.723627370295,548
C2057780326,154,1,28399.7,28399.7,652
C2057786019,136,1,64021.05,64021.05,670
C2057786151,16,0,0.0,0.0,790
C2057809456,209,1,182471.37,182471.37,597
C2057902071,617,1,54177.69,54177.69,189
C2057902696,324,1,72808.67,72808.67,482
C2057909684,302,1,15931.87,15931.87,504
C2057927863,552,1,16817.99,16817.99,254
C2057953265,285,1,11714.54,11714.54,521
C2057981336,236,1,100937.67,100937.67,570
C2058005415,695,1,3280.13,3280.13,111
C2058048880,16,0,0.0,0.0,790
C205808308,139,1,181292.16,181292.16,667
C2058090843,181,1,11379.94,11379.94,625
C2058101374,376,1,46724.05,46724.05,430
C2058117631,137,1,854859.11,854859.11,669
C2058120711,163,1,6229.39,6229.39,643
C20581425,187,1,6809.52,6809.52,619
C2058144327,596,1,28911.27,28911.27,210
C2058183054,158,1,5997.46,5997.46,648
C205826422,299,1,10326.82,10326.82,507
C2058286114,379,1,298888.6,298888.6,427
C2058309824,348,1,110346.28,110346.28,458
C2058322827,594,1,413757.54,413757.54,212
C2058362685,352,1,10403.23,10403.23,454
C2058374610,345,1,11656.08,11656.08,461
C2058378523,212,1,2484.34,2484.34,594
C2058399943,38,0,0.0,0.0,768
C2058405917,130,1,50238.49,50238.49,676
C2058416443,301,1,94336.76,94336.76,505
C2058454503,38,0,0.0,0.0,768
C2058469951,283,1,7299.77,7299.77,523
C2058492707,20,0,0.0,0.0,786
C2058504480,395,1,397418.91,397418.91,411
C2058508133,348,1,468678.73,468678.73,458
C2058535582,164,1,107528.76,107528.76,642
C2058551110,13,0,0.0,0.0,793
C2058566024,288,1,67319.19,67319.19,518
C2058605659,350,1,234995.87,234995.87,456
C2058681807,420,5,110180.90709727143,22036.181419454286,386
C2058690148,36,0,0.0,0.0,770
C2058748318,400,1,389237.52,389237.52,406
C2058776311,304,5,683101.4863596854,136620.29727193707,502
C2058809852,155,1,383548.79,383548.79,651
C2058836818,39,0,0.0,0.0,767
C2058839304,129,1,234856.9,234856.9,677
C2058888576,310,1,48801.78,48801.78,496
C2058888915,213,1,173493.46,173493.46,593
C2058938060,15,0,0.0,0.0,791
C2058987377,85,1,204389.8309832892,204389.8309832892,721
C2058995709,43,0,0.0,0.0,763
C2059085945,324,5,3029306.205914319,605861.2411828638,482
C2059139111,19,0,0.0,0.0,787
C205914492,249,1,241509.81,241509.81,557
C2059156621,14,0,0.0,0.0,792
